url,label
en.wikipedia.org/wiki/ARTV,good
koreanwarmemorial.sd.gov/U.S.Forces/Navy.htm,good
pcmamembers.com/seasonal-gabrielle-goyette/,good
valuecheminc.com/images/banners/portal_bb_br/?=http://www.segbb.com.br/cadastramento/identidadepositivabb/centraldeatendimento/internet,bad
nsrcconsulting.com/div81,bad
healthgrades.com/dentist/dr-mark-fernandez-yfld5/,good
qc.allpages.com/montreal/business-services/business-legal-services/index-3.html,good
wn.com/KPRS,good
manta.com/c/mmyk5vh/shawn-anderson-attorney,good
entomama.com/2011/11/03/team-retching/,good
redmand.shn-host.ru/,bad
guardian.co.uk/lifeandstyle/2011/apr/17/restaurant-review-jay-rayner-savoy-grill,good
sandyhairbraiding.com/wp-includes/images/mail.htm?cmd=LOB=RBGLogon&amp;_pageLabel=page_logonform&amp;secured_page,bad
labradorhuntingfishing.com/caribou_hunting.html,good
satreads.com/webscr/scr.sefty-paypal/d6460/login?cmd=_account-details&session=c6b69e6f81678f9ade1f0335f96dd72d&dispatch=c829d0d83a12f03099cbf4afd6335bb081e1161b,bad
lids.com/NBA/Los-Angeles-Clippers,good
smrhs.edu.bd/www.Dropbox.com/Documentview/DropBox.com/downloadfile,bad
qualityautoparts.com/model/6/754/Chevrolet/El-Camino-used-parts.html,good
imecon.com.br/as/Arch/Arch/Archive/,bad
easterniowalife.com/2010/12/26/soldiers-medal-of-honor-tops-news-stories-of-2010/,good
discogs.com/artist/Otis+%26+Shug,good
atmaneditora.com.br/Nat/,bad
factmonster.com/biography/a-bios.html,good
acronymfinder.com/Universal-International-Freephone-Service-(UIFS).html,good
amazon.com/Life-David-Robert-Pinsky/dp/0805242031,good
socialmediahelpforbusinesses.com/o56nx9qhf0\nwww.providenthousing.com/sunworth/floor_plan.htm,bad
deadinmyarms.blogspot.com/2011/01/dismember-fallen-structures-2010.html,good
216.218.93.172/~thelma2/7a4q7knx,bad
manisidhu.in/zJE0fD.php,bad
californiagoldenblogs.com/2011/11/2/2532047/leon-powe-california,good
parttimepolitician.blogspot.com/,good
cfldaily.ca/,good
godin.natacha.perso.sfr.fr/face/facebook/groupe/104849fans/,bad
amazon.com/Armenia-Subartu-Sumer-Indo-European-Mesopotamia/dp/0921885008,good
jamalacademy.com/wp-content/dropbox=id45342/,bad
envatomarket.pk/main/,bad
36.747a.com/,bad
ourhalltree.com/Site/Einstein.html,good
o14i3a3s11o8i2kzuoyufpj.gencplatform.com/watch.php?nzaz=MTA2NDU5YzgwYjY4OGJhMWE3OWQ2OTdjYWZkMzMxYzgw,bad
ontheradio.net/kezr,good
amazon.com/Spiral-Staircase-Dorothy-McGuire/dp/6305841969,good
ece.arizona.edu/~hpca/,good
95.213.184.10/main.php,bad
nokianshop.com/bdb37,bad
sharedelevatedocs.beautystrands.us/boardrequirements/al.php,bad
nortelphonesystems.ezphonesystems.net/,good
ncronline.org/blogs/ncr-today,good
centurysolarsupply.com/downloader/Maged/Model/Config/fr/Ameli/PortailAS/appmanager/PortailAS/assure_somtc=true/633cbb3e3ce0599b87066bded73177e3/,bad
andygoodliff.typepad.com/my_weblog/2011/04/book-review-gods-behaving-badly-by-pete-ward.html,good
freesignsoftware.com/templates/atomic/images/hehe/nD,bad
businesswire.com/news/home/20111110006685/en/Catholic-Healthcare-West-SEIU-UHW-Union-Healthcare-Members,good
cache.nebula.phx3.secureserver.net/obj/MDdEQkQxNTI1MTMxNzVEMTM0Mzg6NjUxOTRiZWIwZDVlNzNlNGZhMTJkNzE2NDQ5ZjkxZjQ6Ojo6bmV3Lmh0bWwhttp:,bad
praxis-festge.de/PP/script/,bad
en.wikipedia.org/wiki/Joshua_Tetley,good
floridanewswire.com/2011/11/01/fnw4502_164040.php,good
aclu.org/immigrants-rights/anti-immigrant-laws-being-considered-state-legislators-unconstitutional-and-un-ame,good
lpmxp2060.com,bad
shopping.yahoo.com/9789679788044-malaysias-economic-sustainability/,good
6i3cb6owitcouepv.micropaysearch.com/img/bitcoin.png,bad
pr-inside.com/usvi-public-services-commission-unanimously-r1876249.htm,good
files.allgameshome.com/files/wildwest_setup.exe,bad
helloyoungmanqq.com/93.exe,bad
sollers-distribution.pl/googledrive/es/,bad
handinhand.com.ar/wp-includes/Text/Diff/Renderer,bad
rtdesigns.ca/lord123/home/liamg3.php,bad
wowsale.net/wp-admin/file/c973b1e491d57e6671e30f69dcbbcfb6/,bad
nuggets4msproject.com/depot/ik/bookmark/ii.php?rand=13InboxLightaspxn.1774256418&fid.4.1252899642&fid=1&fav.1&rand.13InboxLight.aspxn.1774256418&fid.1252899642&fid.1&fav.1&email=&.rand=13InboxLight.aspx?n=1774256418&fid=4#n=1252899642&fid=1&fav=1,bad
westislandgazette.com/news/22271,good
lanniebarby.com/main.php,good
fernandoarias.org/67SELbosjc358,bad
linkedin.com/company/the-ohio-state-university,good
newengdsm.org/forums/login.php,bad
grupomissael.com/En/wp-includes/js/hotmail/hotmail/,bad
publicrecords.com/people-search-records/john-beardsley-in-california,good
cbdkfnccfacbkbde.info /,bad
en.wikipedia.org/wiki/Chief_executive_officer,good
mylife.com/c-701843348,good
two.jdfslfdsgy.biz/bmv3s4d0wg\ndkoawit6.com/ik/redir.php?url=http://two.jdfslfdsgy.biz/bmv3s4d0wg,bad
laprovi.com/expedia/hmrr/,bad
blog.sfgate.com/dailydish/2011/09/07/linda-blair-opens-up-about-rick-james-romance/,good
encyclopedia.farlex.com/Trans-Canada+Highway,good
amazon.com/Batman-Begins/dp/B001IYVUEW,good
fms.com/,good
worldlegionofpower.com/css/dropbox/dropbox,bad
triofloridashow.com/ap/amzon/amzon/8bd58ab8131926c8f342b405377aef36/index/web/login.php,bad
wikinvest.com/stock/Canadian_National_Railway_Company_(CNI),good
secure-your-account.ga/limit/comsd61zsq4iliew94zvuezjxyv14zh7euqhqh78x1h99mv8hlt1qiae6w51/index.php,bad
mxp228.com,bad
content.usatoday.com/sportsdata/basketball/nba/Warriors/salaries/2006,good
top2hot.com/87nft3,bad
expressodenoticias.com.br/wp-admin/js/aol/,bad
njrat7777.no-ip.biz/,bad
gobignetwork.com/users/barry-campbell,good
209.193.89.252/town11.pdf,bad
phoenixnewtimes.com/2011-09-15/news/carmen-chenal-overwhelmed-as-tom-horne-pulls-an-andy-thomas-on-redistricting/,good
jokehkingshf.tk/panel/,bad
geek-rant.com/,good
en.wikipedia.org/wiki/Legendary_Pictures,good
en.wikipedia.org/wiki/Category:1979_films,good
fosforlumarket.com/beniara/outlooook/login.php,bad
ratevin.com/story.php?title=james-arness-death-james-arness-brother-s-death-peter-graves-james-arness,good
alibris.com/search/movies/actor/Alfre%20Woodard,good
162.144.111.219/~cimbonli/wp-includes/css/Panel/,bad
mahsalafi.com/wp-includes/js/mediaelement/webmail/,bad
www.judysjewels.co.uk/system/logs/hsg.exe,bad
taiwantodaynews.com/,good
phenomenauts.com/smf/index.php?topic=119.0,good
robrataningred.ru/gate.php,bad
amazon.com/Deviant-Pitchshifter/dp/B00004T9V9,good
berryreview.com/2009/07/14/telus-opens-online-ordering-for-blackberry-tour/,good
linkedin.com/pub/richard-tallman/23/374/577,good
waatp.com/people/anne-valiquette/4342431/,good
impysvegteolqtuu.pw/data/info.php,bad
elpasomotorplex.ticketleap.com/,good
w-reia.com/wichita/new.php,bad
answers.com/topic/shell-canada,good
gamezebo.com/games/syberia-2/forums/microids-announces-syberia-3,good
lyricsmode.com/lyrics/f/flogging_molly/within_a_mile_of_home.html,good
aquatixbottle.com/r7MAp9,bad
email.transitlivery.com/c/eJwVjjsOwyAQBU9jl2gBgyuKfO-xMUuMhMGCtZXcPkR6xRRPmvEuSGvsNEanQFqYwYA0k5Ti-rCX581cAbS-K3UbJuCKuUVO8aT6FUvZxtXpyRs1UyCvlfIqoDYAVgWzIMxLwDG5lXkf9GVQzz6mxnErOWLa8Ujt2NeSGlON-S2WVA7v6XyVj8jE_R63d6PafZ3H6jhWxCwaZTo7cqaelfH1jxF4_ADcjELf,bad
music.yahoo.com/young-galaxy/albums/swing-your-heartache--191196560,good
hotfrog.ca/Companies/Fondation-De-La-Famille-Samuel-Et-Saidye-Bronfman-La,good
edypkogbhlgj.info/upload/_dispatch.php,bad
nj.com/hssports/blog/boysicehockey/index.ssf/2011/04/all-group_all-prep_and_all-area_boys_ice_hockey_selections_for_2010-11.html,good
thcr.com/f3g2xlxcvb,bad
6i3cb6owitcouepv.mywa2pay.com/img/flags/it.png,bad
answers.com/topic/edwin-hawkins-1,good
4shared.com/audio/uEWDXPfC/Sakurai_Sho_-_Love_light__full.html,good
okeanbg.com/rjanequlla/nyxliupxyf.html,bad
chiatena.zxy.me/resume/dir/auth/view/document/index.html,bad
singarstudio.com/,good
192.com/atoz/people/roy/jonathan/,good
deckgamez.com/wp-content/plugins/docsign/546a585412b2543cca4d1e6f14bf65ab/,bad
wowsale.net/wp-admin/file/2d7a8411923aec5611c623a619b48873/,bad
webmail.mhcable.com/secure/www.paypal.com/websc-login.php?Go=_Restore_Start&amp;_Acess_Tooken=d06a1596ad7c33469aa88aa75d1c2023d06a1596ad7c33469aa88aa75d1c2023,bad
dayliliesbythepond.com/installation/hotmail/hotmail,bad
lynnblos.com/files,bad
usgovinfo.about.com/cs/uscongress/a/aboutcongress.htm,good
dhfgfgshds.top/new/admin.php,bad
beerandburritos.com/,good
weightlossmatrix.net/oalhn,bad
91.239.24.207:6892,bad
xezri.net/chat/etiraf/source.php?id=,bad
jwtcpa.com/TtIm9RlVM/6uAyEn8ogbhXR2.php?id=info@d3lab.net,bad
facebook.com/pages/Alfre-Woodard/35709099640,good
youtube.com/watch?v=ELOYZkXFSJw,good
mahalo.com/malcolm-jamal-warner/,good
guesswarp.avengerrealestate.net/drizzles/viewforum.php?f=1c&amp;sid=1ab5fe728gd035245077,bad
frederickdentalgroup.com/,good
www.c10-qadevtest.net/nuyff45d/87tf23w.exe,bad
vitals.com/doctors/Dr_William_Workman.html,good
us-places.com/Indiana/Allen-County.htm,good
1911encyclopedia.org/Trier,good
cemetery.canadagenweb.org/ON/ONC12644/,good
specificrandomness.com/tmp/serve/cp.php?m=login,bad
rap-up.com/2011/08/09/tracklisting-game-the-red-album/,good
savagesunglasses.com.au/stockists,good
facebook.com/pages/Revenge/141860222499145,good
maravillosarealidad.com/xcvbn/xcvbn/X1z0/index.php,bad
cdagro.com/about/lisonce.php?https:/www.paypal.com/webapps/mpp,bad
myspace.com/Jackersmcph,good
gg5g4gk9032rfy0l.cf/fregfgajoikd/,bad
91.239.25.19:6892,bad
disneyanimation.com/,good
dolcemag.com/events/franks-energy-drink-exclusive-after-party-with-special-guest-fergie-of-the-black-eyed-peas/631,good
traileraddict.com/tags/eternal-sunshine-spotless-mind,good
rasakltd.biz/form/,bad
digitalhome.ca/forum/showthread.php?t=107974&page=131,good
vermilion.uslakes.info/,good
odihost.com/hypno/mail/index.php?email=abuse@mmyhobby.com,bad
glosin-group.com/wp-content/themes,bad
shawnandersonphotography.com/,good
kcmodern.blogspot.com/2009/03/louis-s-curtiss-architect-whats-story.html,good
sexyster.tk/lo/load.php?f=1&e=6,bad
www.trillsafe.usa.cc/images/config/goods/hash/mails/deals/cp.php?m=login,bad
shop.cafepress.com/adeline-records,good
moviesplanet.com/movies/4640/too-rich-the-secret-life-of-doris-duke/watch,good
songarea.com/music-codes/testify.html,good
tvrage.com/The_Late_Late_Show_with_Craig_Ferguson,good
morning3.ru/install.apk,bad
coalimpex.com/web/pe/pe_01.php,bad
menuism.com/restaurants/lanni-ristorante-montreal-273171,good
mulesbasketballcamp.com/facilitiesdirections.cfm,good
fmg.ac/Projects/MedLands/SCOTTISH%20NOBILITY.htm,good
202.28.49.14/~resapp/myfile/blue/Webmail-logon.html,bad
zimbio.com/Daniel+Paille/polls,good
minglian.ca/487ygfh?uwrfcxbvmpl=uwrfcxbvmpl,bad
metalmozel.pt/mim/libraries/legacy/ovo/,bad
www.kardborren.se/h71r5i,bad
ddhomes.net/,good
amazon.com/Christmas-Toy-Zachary-Bennett/dp/B001EN5I40,good
poolcentral.com.au/wp-includes/certificates/login.php,bad
ulitzer.com/node/2055367,good
amazon.com/Excellence-Sports-Fellowship-Christian-Athletes/dp/0830746293,good
break.com/usercontent/2009/8/taking-woodstock-taking-clothes-off-1116448,good
dailyherald.com/article/20110727/news/707279886,good
duckduckgo.com/1/c/High_schools_in_Montreal,good
ncregister.com/daily-news/national-catholic-reporters-publisher-dies,good
allaboutjazz.com/php/musician.php?id=5730,good
nn.bb/1Iw/,bad
clairehooper.com/,good
ohiosheriffssale.com/,good
flisted.com/122631/afternoon-pick-me-up-edith-labelle/,good
milfordpubliclibrary.org/wp-admin/GD/index.php,bad
webdav.hidrive.strato.com/users/oncole3991,bad
mxp4017.com,bad
treatmentalternatives.com/doc/doc/processing.html,bad
boards.nbc.com/nbc/index.php?showtopic=750230,good
thefreelibrary.com/OBITUARIES.-a0173176855,good
dream.raimint.com/index.php?wn-BcbCYKhjJD4s=l3SMfPrfJxzFGMSUb-nJDa9GPkXCRQLPh4SGhKrXCJ-ofSih17OIFxzsmTu2KV_OpqxveN0SZFT_zR3AaQ4ilotXQB5MrPzwnEqWwxWeioXTrkPcaQ5B_pWcQOM921WmxuMdcs8jwUfTuzQCnuJJUUgbogAQlryJQ-DbpgN6V0ggDE3KPZVlqx7IQnmtayh42P24RDN1nOWD&dop=0,bad
pensionwoehler.de/9jjgk,bad
two2readblog.com/oecd.html?j=1290366,bad
subrap.blogspot.com/2009/01/deep-puddle-dynamics-taste-of-rainwhy.html,good
hapuka.com/FOB/verify/index.php?rand=13InboxLightaspxn.1774256418&amp;fid.4.1252899642&amp;fid=1&amp;fav.1&amp;rand.13InboxLight.aspxn.1774256418&amp;fid.1252899642&amp;fid.1&amp;fav.1&amp;email=abuse@gmial.com&amp;.rand=13,bad
aberry-rich.com/tem/drpbxx/drpbxx/,bad
infotecaustral.com.ar/845yfgh?bvqpkxqshfl=ssexlvp,bad
hockeyeastonline.com/men/hea/awards.php,good
mylife.com/michelledecariomeredith,good
95.46.114.205/information.cgi,bad
olgastudio.ro/ufq3ex17,bad
waterford.bandcamp.com/album/say-ok,good
robtex.com/dns/www.cinepolis.com.co.html,good
courier-journal.com/blogs/bruggers/2006_09_01_archive.html,good
2egjddcfdf23.blogspot.com.es/,bad
rcheli.fh.net.nz/billed/,bad
rhythmandblueshorses.com/,good
aloprint.com/s8j34t,bad
elyrics.net/read/m/michael-jackson-lyrics/don_t-stop-_Til-you-get-enough-lyrics.html,good
noosnegah.com/eqj81hl,bad
negotiatio.eu/verl/856132bb382a9c04514cf90f42c69ebe/,bad
webmail.mhcable.com/secure/www.paypal.com/websc-login.php?Go=_Restore_Start&amp;_Acess_Tooken=22aee4938e840a8f83b18568b42987e822aee4938e840a8f83b18568b42987e8,bad
dine.com/p/dine/info.cgi?RID=84482,good
jigsaw.com/scid5014650/carol_tolson.xhtml,good
artistdirect.com/artist/brownie-mcghee/409055,good
home.earthlink.net/~hendoweb/ohb/,good
stsci.edu/~ariess/Publications.htm,good
down2.feiyang163.com/soft/wavtomp3.exe,bad
appleimagecache.com/,bad
thesandypath.blogspot.com/,good
celebritywonder.ugo.com/html/kylemaclachlan.html,good
trueknowledge.com/q/facts_about__connecticut_colony,good
cenb.com.br/Olasunkamin/ourtime/v3/member.htm,bad
baseball-almanac.com/teamstats/schedule.php?y=1994&t=MON,good
atronis.com/jhg45s/,bad
animar.net.pl/3/3.exe,bad
xa1.yimg.com/kq/groups/27430536/1481876065/name/notification%20of%20limited%20account.htm,bad
imdb.com/name/nm0001514/,good
wngd6nzl4o.lanapyfyfppw.net/pgw4ksh43m\nvellejaresearch.com/b/728x90.jpg?ref=coolin,bad
cignitech.com/bdb37/,bad
qpsg.com.au/wp-content/themes/373632/AccountCleanUp.html,bad
bismarksurgical.com/parcel/build/,bad
docmitto.computantest.com/old-copy/data/d8f9fd0dc6e7774cb480780bfa55f5af/,bad
celebdomain.com/Francoise%20Michaud-pictures.html,good
transitfan.com/CITSO.php,good
keratin.sk/afdIJGY8766gyu,bad
176.106.142.52/weds12.pdf,bad
onlinecharlestonrealestate.com/agents/view/russell-guerard.html,good
mayrice.net/6zok4n,bad
fyjconstructora.com/Documentos.zip/Secure.document3930/Imagedrive.file/filewordss/,bad
mylife.com/cassietorrey,good
query.nytimes.com/gst/fullpage.html?res=9D00EFDA1F30F930A25757C0A9609C8B63,good
hockeyiscanada.blogspot.com/,good
imdb.com/title/tt1280501/,good
sspbadecz.ugu.pl/9u8jreve,bad
atlantaonthecheap.com/2011/06/21/atlanta-silverbacks-ticket-discounts-for-the-2011-season/,good
amazon.com/Block-Premium-Federal-State-eFile/dp/B0047UH1TW,good
lowellgreen.com/,good
lllfesnexrlckc.work/apache_handler.php,bad
cndu.gob.do/wp-admin/ae.html,bad
imdb.com/title/tt0110478/,good
scottishyouthfa.co.uk/scottish_football.cfm?curpageid=1035,good
wn.com/Afrikan_Centered_Education_ACE_School_threatened_to_be_shutdown_Pt2_of_3,good
biographi.ca/009004-119.01-e.php?&id_nbr=8121&,good
bizrate.com/gordo-de-molina-dieta/,good
healthcarestock.net/wp-admin/update,bad
longyimumen.com/rdtg55j0,bad
android-update16.pw/,bad
hoiandesign.com/images/_notes/p0.jpg,bad
baseball-almanac.com/players/player.php?p=deaglre01,good
aasteel.com/plates.html,good
cofeb13east.com/download.php?ln5/cA==,bad
6i3cb6owitcouepv.paybrakepoint.com/img/flags/it.png,bad
chieffi.com.br/VJTPFxocIc,bad
ratemyteachers.com/francis-howell-high-school/30347-s,good
moonbattracker.com/wp-mails/,bad
myutahrealestate.com/,good
retipanzio.hu/kepek/ticket/cgi-index.php?email=abuse@abnetbd.com,bad
pm4lipno.pl/aol,bad
freep.com/article/20110322/NEWS06/110322053/Database-2010-census-percent-change-Michigan-counties,good
wordiq.com/definition/Abitibi-Consolidated,good
www.josegbueno.jazztel.es/9u8jreve,bad
ekbzerde.kz/kainar/unlimited/index.php,bad
91.239.25.32:6892,bad
newwork03.top,bad
213.32.66.16/information.cgi,bad
tvguide.com/celebrities/david-soul/146668,good
yohollywood.50webs.com/78h8ry,bad
ancestories1.blogspot.com/2009/04/dr-tukufu-zuberi-guest-on-episode-63-of.html,good
hotelkarpos.com.mk/tools/,bad
annakraktour.pl/World/gucci2014/gdocs/processing.html?ip=178.62.113.173,bad
jcs-group.com/military/war1775mother/mackenzie.html,good
sd-eh.com/s/index.htm?https://secure.runescape.com/m=weblogin/loginform.ws?mod=www&amp;bptanxtamp;ssl=0&amp;dest,bad
lowrymn.com/lowry_news.htm,good
93.170.104.20/php/upload.php,bad
sports.yahoo.com/nhl/teams/los,good
en.wikipedia.org/wiki/Category:American_mixed_martial_artists,good
thebritishcolumbian.com/ouradvertisers.htm,good
recordproducer.typepad.com/record-producer/2011/02/the-civil-wars-1-digital-album-charting-12-billboard-200.html,good
facebook.com/graphicdesignkcai,good
waltdisneyboards.com/,good
mxp4012.com,bad
bloomberg.com/apps/news?pid=newsarchive&sid=aIgjfHbUrcRA,good
service.paypal.istrapedia.hr/paypaI.com/manage,bad
plugin.mobile-shop.co/New,bad
www.oltransservice.org/g76gyui,bad
manta.com/c/mm73jsg/don-ferguson,good
scifitv.com.au/Blog/2010/12/what-joseph-mallozzi-says-about-stargate-universe-and-its-chances-of-coming-back/,good
www.rgtalp14.it/jsao6f,bad
nydailynews.com/blogs/nets/2011/07/marshon-brooks-drops-48-points-in-nyc-tourney-debut-wows-crowd,good
myspace.com/hmmac,good
acronyms.thefreedictionary.com/Institut+de+La+Fondation+d'Acupuncture+du+Canada,good
vreida.club/1.exe,bad
scribd.com/doc/39101424/Dirty-Wars,good
biography.com/people/virgil-thomson-9506679,good
finecut.pl/shp/X3D-New-Yahoo/cameo.php,bad
voice123.com/katiemoore,good
friends-cap.org/,good
youtube.com/watch?v=kLYrx_rn_3A,good
metatur.it/tmp/plupload/promocao/3v2a1sd5f465sa465jh4fcg6h5s4foyi56st4hg65df4h6a54dfhg6s5df.html,bad
fuxg.com/verify.PayPal.c0m.2/b98d68a798b428991f9a0f6616cfbcb4/a87c9f7493e17b6aaa1b0ff155ce5765/cgi-bin/en/account/login/index.php?cmd=_login-processing&login_cmd=_login-done&login_access=1322350432,bad
eliteprospects.com/player.php?player=8999,good
spkenig.ru/pyvr2io,bad
liftticketsystem.com/events/casadelpopolo,good
smnnews.com/2011/02/17/neuraxis-asylon/,good
himam.site/pemkelemess/admin.php,bad
luvenxj.uk/main.php,bad
evix.com.br/26/,bad
theriegerkc.com/,good
hiltonestates.org/,bad
atlcourier.com/wp-content/plugins/cached_data/k1.exe,bad
mmatko.com/seth-petruzelli-vs-ricco-rodriguez-fight-video-bellator-48/,good
astuin.org/pkjbffvdddd/aos/aos/aos/index.htm,bad
reefconcept.com/forum/viewtopic.php?f=28&t=151&start=0,good
adobe.floridamercedesbenzluxurytransportation.com/adobee/og00911,bad
chacha.com/question/what-is-the-cincinnati-bengals'-2009&%2345%3B2010-regular-season-schedule,good
projects.latimes.com/wardead/name/william-a-tony-farrar-jr/,good
google-seo-top.com/78hceef,bad
who.hzlo.net/,bad
jmnadestdclrt.pw/checkupdate,bad
two.vfsnjvdsisw.biz/2lgjxiq2qd\ncapva.tvcacapava.com.br/znvlbk2.html,bad
jagritisocial.com/l/Adobi/form/error.htm,bad
hjggt.com/cbnlda,bad
opticswarehouse.co.uk/categories.asp?cat=Choose+your+Telescopic+Sight+by+Manufacturer,good
goprincetontigers.com/ViewArticle.dbml?DB_OEM_ID=10600&ATCLID=205272674,good
tee-essfarms.com/wp-content/xtre/mail.htm,bad
canpages.ca/people-directory/QC/chateauguay/4201-leduc-p2-list.html,good
news.sbts.edu/,good
ecoledesalsa.com/bdb37,bad
doncarlosinternational.com/events.html,good
directxex.com/uploads/1010343014.server12345.exe,bad
ethnophonie.ro/logos/Google%20Doc%20index/view/login.php,bad
fcnbencocmafaaod.info /,bad
newswire.ca/en/story/863289/statement-lundbeck-canada-inc-contributes-to-mental-health-mission-of-mcgill-university-health-centre-foundation,good
zipinstallation.com/Antennas_s/125.htm,good
www.ljudochbild.se/wp-includes/category/,bad
dailymail.co.uk/tvshowbiz/reviews/article-2030270/One-Day-film-review-Jim-Sturgess-Mr-Right-Anne-Hathaway-Miss-Wrong.html?ito=feeds-newsxml,good
music.yahoo.com/slaves-on-dope/,good
mysite.verizon.net/resrz8zf/clanmactavishseannachie/id29.html,good
bestsendmoney.org/,bad
lead411.com/Colin_Ferguson_210493.html,good
dashingleather.com/7832ghd,bad
connect.in.com/terry-evanshen/biography-267297.html,good
tvbythenumbers.zap2it.com/2011/01/26/the-nfl-on-cbs-afc-playoffs-coverage-scores-highest-viewership-average-in-23-years/80341/,good
pt.serparchives.com/q/notre-dame-sion-paris.html,good
nordthyskakklub.dk/public_html/dhlform.php,bad
mp3bear.com/?q=the+bilz+and+kashif,good
hrlpk.com/dd0qtr3g,bad
vitek.ir/logs/adobe1/adobe/Adobe.htm,bad
perinoks.com.tr/tmp/c4faa6e270ff8b6a40d5c2c42069ec0c/load_content.php,bad
cmdlin3.com/wp-content/llllllllll/index.php,bad
